danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.173,0.83,6,-0.773,1,0.0601,0.0115,0.0,0.116,0.261,81.174,audio_features,5PcI0yi7MiVg9qT60Ii1lN,spotify:track:5PcI0yi7MiVg9qT60Ii1lN,https://api.spotify.com/v1/tracks/5PcI0yi7MiVg9qT60Ii1lN,https://api.spotify.com/v1/audio-analysis/5PcI0yi7MiVg9qT60Ii1lN,617867,4
0.285,0.97,5,-0.806,0,0.149,0.554,2.12e-05,0.978,0.214,174.019,audio_features,2GImxeddhgfIoalDja2o0w,spotify:track:2GImxeddhgfIoalDja2o0w,https://api.spotify.com/v1/tracks/2GImxeddhgfIoalDja2o0w,https://api.spotify.com/v1/audio-analysis/2GImxeddhgfIoalDja2o0w,311706,4
0.266,0.893,8,-0.815,1,0.056,0.00187,1.44e-06,0.282,0.329,139.746,audio_features,087HZ0quExiXgCwLhASwgP,spotify:track:087HZ0quExiXgCwLhASwgP,https://api.spotify.com/v1/tracks/087HZ0quExiXgCwLhASwgP,https://api.spotify.com/v1/audio-analysis/087HZ0quExiXgCwLhASwgP,239427,4
0.379,0.967,9,-0.817,0,0.0816,0.00641,2.83e-06,0.0842,0.399,88.847,audio_features,3qGXNA4cHPX7NzyeP8rZuN,spotify:track:3qGXNA4cHPX7NzyeP8rZuN,https://api.spotify.com/v1/tracks/3qGXNA4cHPX7NzyeP8rZuN,https://api.spotify.com/v1/audio-analysis/3qGXNA4cHPX7NzyeP8rZuN,243053,4
0.422,0.969,7,-0.824,1,0.0591,0.00585,0.0,0.533,0.496,92.524,audio_features,7tGDXCPLpAScEwmqab9YZd,spotify:track:7tGDXCPLpAScEwmqab9YZd,https://api.spotify.com/v1/tracks/7tGDXCPLpAScEwmqab9YZd,https://api.spotify.com/v1/audio-analysis/7tGDXCPLpAScEwmqab9YZd,223187,4
0.435,0.992,6,-0.836,0,0.152,0.00113,0.0,0.151,0.138,94.905,audio_features,51ZV2xLDdzemlzHJv0aXeA,spotify:track:51ZV2xLDdzemlzHJv0aXeA,https://api.spotify.com/v1/tracks/51ZV2xLDdzemlzHJv0aXeA,https://api.spotify.com/v1/audio-analysis/51ZV2xLDdzemlzHJv0aXeA,268733,4
0.558,0.988,6,-0.853,0,0.233,0.245,0.0,0.801,0.777,131.974,audio_features,0zSl001zezCLJUs9Z6PJRB,spotify:track:0zSl001zezCLJUs9Z6PJRB,https://api.spotify.com/v1/tracks/0zSl001zezCLJUs9Z6PJRB,https://api.spotify.com/v1/audio-analysis/0zSl001zezCLJUs9Z6PJRB,187280,4
0.542,0.915,5,-0.866,1,0.0946,0.0357,0.0,0.327,0.86,159.858,audio_features,7nvoxq5XjEaPwto5J3Sxap,spotify:track:7nvoxq5XjEaPwto5J3Sxap,https://api.spotify.com/v1/tracks/7nvoxq5XjEaPwto5J3Sxap,https://api.spotify.com/v1/audio-analysis/7nvoxq5XjEaPwto5J3Sxap,211040,4
0.488,0.979,6,-0.866,0,0.0925,0.00715,0.0,0.186,0.715,104.975,audio_features,4ly2Ifqba9OWCxEvJGVYt1,spotify:track:4ly2Ifqba9OWCxEvJGVYt1,https://api.spotify.com/v1/tracks/4ly2Ifqba9OWCxEvJGVYt1,https://api.spotify.com/v1/audio-analysis/4ly2Ifqba9OWCxEvJGVYt1,234973,4
0.575,0.939,0,-0.867,1,0.138,0.000447,1.79e-06,0.0846,0.417,105.011,audio_features,64c09Cx100fAy3NbsBCj1s,spotify:track:64c09Cx100fAy3NbsBCj1s,https://api.spotify.com/v1/tracks/64c09Cx100fAy3NbsBCj1s,https://api.spotify.com/v1/audio-analysis/64c09Cx100fAy3NbsBCj1s,173705,4
0.641,0.991,2,-0.872,1,0.066,0.0124,4.78e-05,0.103,0.599,144.992,audio_features,3ou1fnaevjh2rj6gSNLTim,spotify:track:3ou1fnaevjh2rj6gSNLTim,https://api.spotify.com/v1/tracks/3ou1fnaevjh2rj6gSNLTim,https://api.spotify.com/v1/audio-analysis/3ou1fnaevjh2rj6gSNLTim,261654,4
0.427,0.962,9,-0.876,1,0.0891,0.0499,0.000692,0.195,0.567,172.018,audio_features,6MdwLWbz5l2h2jSgHQewcu,spotify:track:6MdwLWbz5l2h2jSgHQewcu,https://api.spotify.com/v1/tracks/6MdwLWbz5l2h2jSgHQewcu,https://api.spotify.com/v1/audio-analysis/6MdwLWbz5l2h2jSgHQewcu,227773,4
0.653,0.992,7,-0.877,1,0.0587,0.0171,0.0,0.221,0.921,139.542,audio_features,4qZyuyqLoZ3CaH79rGvJFR,spotify:track:4qZyuyqLoZ3CaH79rGvJFR,https://api.spotify.com/v1/tracks/4qZyuyqLoZ3CaH79rGvJFR,https://api.spotify.com/v1/audio-analysis/4qZyuyqLoZ3CaH79rGvJFR,238493,4
0.448,0.96,6,-0.884,0,0.0532,0.00288,0.0222,0.264,0.533,145.042,audio_features,3TLvVHq7a7fKlerM0SLnFd,spotify:track:3TLvVHq7a7fKlerM0SLnFd,https://api.spotify.com/v1/tracks/3TLvVHq7a7fKlerM0SLnFd,https://api.spotify.com/v1/audio-analysis/3TLvVHq7a7fKlerM0SLnFd,273107,4
0.301,0.941,0,-0.901,1,0.247,0.0147,0.00881,0.643,0.537,190.124,audio_features,73rmzPM1ldBb6jXjOg23gE,spotify:track:73rmzPM1ldBb6jXjOg23gE,https://api.spotify.com/v1/tracks/73rmzPM1ldBb6jXjOg23gE,https://api.spotify.com/v1/audio-analysis/73rmzPM1ldBb6jXjOg23gE,306972,4
0.465,0.963,6,-0.911,0,0.155,0.0363,0.0,0.322,0.903,172.007,audio_features,4OdbLnJJ3fWwaOdfOz2lEB,spotify:track:4OdbLnJJ3fWwaOdfOz2lEB,https://api.spotify.com/v1/tracks/4OdbLnJJ3fWwaOdfOz2lEB,https://api.spotify.com/v1/audio-analysis/4OdbLnJJ3fWwaOdfOz2lEB,203023,4
0.44,0.746,9,-0.913,1,0.0298,0.0215,0.00404,0.333,0.729,94.99,audio_features,7tMWJdFJIJ4mdW92bJgtxi,spotify:track:7tMWJdFJIJ4mdW92bJgtxi,https://api.spotify.com/v1/tracks/7tMWJdFJIJ4mdW92bJgtxi,https://api.spotify.com/v1/audio-analysis/7tMWJdFJIJ4mdW92bJgtxi,39427,4
0.131,0.951,2,-0.914,1,0.0703,0.000581,8.56e-06,0.1,0.353,175.017,audio_features,3BX7CMxbVPa0m4mtMNMeqx,spotify:track:3BX7CMxbVPa0m4mtMNMeqx,https://api.spotify.com/v1/tracks/3BX7CMxbVPa0m4mtMNMeqx,https://api.spotify.com/v1/audio-analysis/3BX7CMxbVPa0m4mtMNMeqx,263133,4
0.394,0.983,11,-0.92,0,0.0441,0.0045,7.58e-06,0.27,0.813,175.867,audio_features,4enf9AFG9VkUN6iKphiQQL,spotify:track:4enf9AFG9VkUN6iKphiQQL,https://api.spotify.com/v1/tracks/4enf9AFG9VkUN6iKphiQQL,https://api.spotify.com/v1/audio-analysis/4enf9AFG9VkUN6iKphiQQL,223573,4
0.462,0.986,1,-0.924,1,0.0796,0.0324,2.42e-05,0.0503,0.804,170.043,audio_features,0pT3b7HUzttsPoDoD9TSnS,spotify:track:0pT3b7HUzttsPoDoD9TSnS,https://api.spotify.com/v1/tracks/0pT3b7HUzttsPoDoD9TSnS,https://api.spotify.com/v1/audio-analysis/0pT3b7HUzttsPoDoD9TSnS,263367,4
0.422,0.96,0,-0.955,0,0.25,0.0452,0.0,0.32,0.585,169.968,audio_features,7FQPGfipIyWJ4FmEgcHOhT,spotify:track:7FQPGfipIyWJ4FmEgcHOhT,https://api.spotify.com/v1/tracks/7FQPGfipIyWJ4FmEgcHOhT,https://api.spotify.com/v1/audio-analysis/7FQPGfipIyWJ4FmEgcHOhT,214577,4
0.63,0.946,9,-0.958,1,0.0764,0.05,0.0,0.248,0.633,121.888,audio_features,5oACPbDeeL3fgWDyngag4p,spotify:track:5oACPbDeeL3fgWDyngag4p,https://api.spotify.com/v1/tracks/5oACPbDeeL3fgWDyngag4p,https://api.spotify.com/v1/audio-analysis/5oACPbDeeL3fgWDyngag4p,271000,4
0.57,0.986,2,-0.971,1,0.0879,0.0319,0.279,0.317,0.697,90.984,audio_features,2xXlXG2SnS0aRkMPOxfuJ3,spotify:track:2xXlXG2SnS0aRkMPOxfuJ3,https://api.spotify.com/v1/tracks/2xXlXG2SnS0aRkMPOxfuJ3,https://api.spotify.com/v1/audio-analysis/2xXlXG2SnS0aRkMPOxfuJ3,245000,4
0.627,0.965,5,-0.98,0,0.0315,0.00854,0.011,0.193,0.961,135.008,audio_features,3mqySweT4nISLmcHXFPUsI,spotify:track:3mqySweT4nISLmcHXFPUsI,https://api.spotify.com/v1/tracks/3mqySweT4nISLmcHXFPUsI,https://api.spotify.com/v1/audio-analysis/3mqySweT4nISLmcHXFPUsI,211747,4
0.459,0.872,4,-0.987,1,0.053,0.0505,0.0,0.166,0.579,82.61,audio_features,1GSPV6AYG8NrtpgqhWx893,spotify:track:1GSPV6AYG8NrtpgqhWx893,https://api.spotify.com/v1/tracks/1GSPV6AYG8NrtpgqhWx893,https://api.spotify.com/v1/audio-analysis/1GSPV6AYG8NrtpgqhWx893,277280,4
0.667,0.951,1,-0.997,1,0.054,0.05,0.0,0.288,0.799,130.011,audio_features,2yOUBePdX7afs41FAy1XD7,spotify:track:2yOUBePdX7afs41FAy1XD7,https://api.spotify.com/v1/tracks/2yOUBePdX7afs41FAy1XD7,https://api.spotify.com/v1/audio-analysis/2yOUBePdX7afs41FAy1XD7,231840,4
0.602,0.989,1,-1.005,1,0.0557,0.0334,0.000197,0.116,0.648,97.414,audio_features,2ONi14mdKpYBpbC5bIq3Dl,spotify:track:2ONi14mdKpYBpbC5bIq3Dl,https://api.spotify.com/v1/tracks/2ONi14mdKpYBpbC5bIq3Dl,https://api.spotify.com/v1/audio-analysis/2ONi14mdKpYBpbC5bIq3Dl,201760,4
0.376,0.947,10,-1.013,0,0.0672,0.00378,2.32e-05,0.0836,0.244,141.925,audio_features,7kPYs87SbciVPYtzQGpx9a,spotify:track:7kPYs87SbciVPYtzQGpx9a,https://api.spotify.com/v1/tracks/7kPYs87SbciVPYtzQGpx9a,https://api.spotify.com/v1/audio-analysis/7kPYs87SbciVPYtzQGpx9a,257733,4
0.552,0.984,8,-1.015,1,0.0357,0.068,0.0465,0.0628,0.881,128.015,audio_features,35WLGytCEIVPLBPfhNPhTp,spotify:track:35WLGytCEIVPLBPfhNPhTp,https://api.spotify.com/v1/tracks/35WLGytCEIVPLBPfhNPhTp,https://api.spotify.com/v1/audio-analysis/35WLGytCEIVPLBPfhNPhTp,226507,4
0.726,0.96,5,-1.021,0,0.0439,0.0709,9.3e-05,0.347,0.881,132.049,audio_features,5no7mcSWpXEiA9TfsOcIEd,spotify:track:5no7mcSWpXEiA9TfsOcIEd,https://api.spotify.com/v1/tracks/5no7mcSWpXEiA9TfsOcIEd,https://api.spotify.com/v1/audio-analysis/5no7mcSWpXEiA9TfsOcIEd,220866,4
0.404,0.986,1,-1.028,1,0.151,0.00204,0.000532,0.0846,0.608,83.647,audio_features,2BgXGOkTHwkuslhJMgjIQj,spotify:track:2BgXGOkTHwkuslhJMgjIQj,https://api.spotify.com/v1/tracks/2BgXGOkTHwkuslhJMgjIQj,https://api.spotify.com/v1/audio-analysis/2BgXGOkTHwkuslhJMgjIQj,253800,4
0.64,0.957,2,-1.038,1,0.102,0.0305,0.0,0.0266,0.548,95.01,audio_features,4TwBwV4Iupv1nfW6ybnMiP,spotify:track:4TwBwV4Iupv1nfW6ybnMiP,https://api.spotify.com/v1/tracks/4TwBwV4Iupv1nfW6ybnMiP,https://api.spotify.com/v1/audio-analysis/4TwBwV4Iupv1nfW6ybnMiP,191053,4
0.525,0.978,11,-1.072,0,0.0815,0.00485,0.0,0.06,0.577,178.069,audio_features,6EzZn96uOc9JsVGNRpx06n,spotify:track:6EzZn96uOc9JsVGNRpx06n,https://api.spotify.com/v1/tracks/6EzZn96uOc9JsVGNRpx06n,https://api.spotify.com/v1/audio-analysis/6EzZn96uOc9JsVGNRpx06n,204920,4
0.382,0.892,7,-1.073,1,0.184,0.0968,0.0,0.549,0.806,161.846,audio_features,7bjO3BMl5ps63mpPMfhPDC,spotify:track:7bjO3BMl5ps63mpPMfhPDC,https://api.spotify.com/v1/tracks/7bjO3BMl5ps63mpPMfhPDC,https://api.spotify.com/v1/audio-analysis/7bjO3BMl5ps63mpPMfhPDC,214147,4
0.483,0.988,8,-1.075,0,0.327,0.0485,0.0,0.284,0.269,92.891,audio_features,68dHWAOq6YdVSpFQmFXbnN,spotify:track:68dHWAOq6YdVSpFQmFXbnN,https://api.spotify.com/v1/tracks/68dHWAOq6YdVSpFQmFXbnN,https://api.spotify.com/v1/audio-analysis/68dHWAOq6YdVSpFQmFXbnN,228093,4
0.538,0.935,8,-1.075,1,0.061,0.00936,0.0,0.0701,0.826,163.908,audio_features,3hePH8YWEb6BUJ163U9wDa,spotify:track:3hePH8YWEb6BUJ163U9wDa,https://api.spotify.com/v1/tracks/3hePH8YWEb6BUJ163U9wDa,https://api.spotify.com/v1/audio-analysis/3hePH8YWEb6BUJ163U9wDa,188373,4
0.478,0.951,7,-1.083,1,0.0496,0.00142,0.0,0.292,0.504,155.953,audio_features,2ZwysJWW807hZvDsZZJWdW,spotify:track:2ZwysJWW807hZvDsZZJWdW,https://api.spotify.com/v1/tracks/2ZwysJWW807hZvDsZZJWdW,https://api.spotify.com/v1/audio-analysis/2ZwysJWW807hZvDsZZJWdW,259267,4
0.459,0.99,9,-1.083,1,0.128,0.0102,4.98e-06,0.307,0.458,91.006,audio_features,63SyZYvBW58FG2j85VDxlh,spotify:track:63SyZYvBW58FG2j85VDxlh,https://api.spotify.com/v1/tracks/63SyZYvBW58FG2j85VDxlh,https://api.spotify.com/v1/audio-analysis/63SyZYvBW58FG2j85VDxlh,177106,4
0.384,0.98,7,-1.087,1,0.229,0.234,0.000567,0.33,0.446,200.158,audio_features,4o6lx73KC3AmKI73fDV6ZU,spotify:track:4o6lx73KC3AmKI73fDV6ZU,https://api.spotify.com/v1/tracks/4o6lx73KC3AmKI73fDV6ZU,https://api.spotify.com/v1/audio-analysis/4o6lx73KC3AmKI73fDV6ZU,250093,4
0.479,0.965,10,-1.087,1,0.113,0.112,0.00181,0.297,0.479,166.03,audio_features,37G9I3G39oRcF5H6Yd2UnN,spotify:track:37G9I3G39oRcF5H6Yd2UnN,https://api.spotify.com/v1/tracks/37G9I3G39oRcF5H6Yd2UnN,https://api.spotify.com/v1/audio-analysis/37G9I3G39oRcF5H6Yd2UnN,254240,4
0.537,0.977,5,-1.089,0,0.0513,0.0249,0.0,0.0839,0.8,163.141,audio_features,6yjop0H0EJQKEAnyuvLvoY,spotify:track:6yjop0H0EJQKEAnyuvLvoY,https://api.spotify.com/v1/tracks/6yjop0H0EJQKEAnyuvLvoY,https://api.spotify.com/v1/audio-analysis/6yjop0H0EJQKEAnyuvLvoY,213497,4
0.531,0.975,8,-1.091,1,0.148,0.259,0.0,0.288,0.792,90.03,audio_features,3w7OTOk96WBb4d6jSos1tF,spotify:track:3w7OTOk96WBb4d6jSos1tF,https://api.spotify.com/v1/tracks/3w7OTOk96WBb4d6jSos1tF,https://api.spotify.com/v1/audio-analysis/3w7OTOk96WBb4d6jSos1tF,204700,4
0.664,0.955,5,-1.102,1,0.0763,0.0133,0.0,0.292,0.662,127.974,audio_features,7r3hZlo7LaRdZMC5rZlFfG,spotify:track:7r3hZlo7LaRdZMC5rZlFfG,https://api.spotify.com/v1/tracks/7r3hZlo7LaRdZMC5rZlFfG,https://api.spotify.com/v1/audio-analysis/7r3hZlo7LaRdZMC5rZlFfG,267133,4
0.445,0.982,10,-1.105,0,0.0854,0.0108,0.0,0.764,0.606,175.886,audio_features,5tnttKjDaMR1K2DdW5sdKB,spotify:track:5tnttKjDaMR1K2DdW5sdKB,https://api.spotify.com/v1/tracks/5tnttKjDaMR1K2DdW5sdKB,https://api.spotify.com/v1/audio-analysis/5tnttKjDaMR1K2DdW5sdKB,243280,4
0.725,0.992,9,-1.109,0,0.0602,0.2,1.62e-06,0.338,0.925,116.021,audio_features,3u924ZVORBYBPETTj6P12m,spotify:track:3u924ZVORBYBPETTj6P12m,https://api.spotify.com/v1/tracks/3u924ZVORBYBPETTj6P12m,https://api.spotify.com/v1/audio-analysis/3u924ZVORBYBPETTj6P12m,281333,4
0.726,0.963,9,-1.111,0,0.0916,0.0429,0.00157,0.128,0.769,126.062,audio_features,0CnpSTdL9l5vQM4YnzXtyo,spotify:track:0CnpSTdL9l5vQM4YnzXtyo,https://api.spotify.com/v1/tracks/0CnpSTdL9l5vQM4YnzXtyo,https://api.spotify.com/v1/audio-analysis/0CnpSTdL9l5vQM4YnzXtyo,222853,4
0.528,0.935,6,-1.114,0,0.0678,0.0705,0.0,0.326,0.55,152.06,audio_features,4WRoLfCYJ4sLMhXgQJnI2N,spotify:track:4WRoLfCYJ4sLMhXgQJnI2N,https://api.spotify.com/v1/tracks/4WRoLfCYJ4sLMhXgQJnI2N,https://api.spotify.com/v1/audio-analysis/4WRoLfCYJ4sLMhXgQJnI2N,250800,4
0.57,0.998,6,-1.122,1,0.172,0.221,0.269,0.313,0.346,142.991,audio_features,0djCH6HbCN3cFzNkKd46yv,spotify:track:0djCH6HbCN3cFzNkKd46yv,https://api.spotify.com/v1/tracks/0djCH6HbCN3cFzNkKd46yv,https://api.spotify.com/v1/audio-analysis/0djCH6HbCN3cFzNkKd46yv,257093,4
0.54,0.977,0,-1.125,1,0.106,0.0749,0.0,0.384,0.541,120.0,audio_features,526NsA2BI2b10l05a13VWm,spotify:track:526NsA2BI2b10l05a13VWm,https://api.spotify.com/v1/tracks/526NsA2BI2b10l05a13VWm,https://api.spotify.com/v1/audio-analysis/526NsA2BI2b10l05a13VWm,281280,4
0.429,0.962,2,-1.147,1,0.0591,0.219,1.92e-06,0.122,0.766,190.074,audio_features,7tFPmeR7fFBbbMgqDc4900,spotify:track:7tFPmeR7fFBbbMgqDc4900,https://api.spotify.com/v1/tracks/7tFPmeR7fFBbbMgqDc4900,https://api.spotify.com/v1/audio-analysis/7tFPmeR7fFBbbMgqDc4900,191627,4
0.559,0.78,0,-1.158,1,0.0416,0.0158,0.0,0.143,0.486,120.008,audio_features,43571bfzMoPeXhUCVWayue,spotify:track:43571bfzMoPeXhUCVWayue,https://api.spotify.com/v1/tracks/43571bfzMoPeXhUCVWayue,https://api.spotify.com/v1/audio-analysis/43571bfzMoPeXhUCVWayue,285813,4
0.642,0.934,9,-1.162,1,0.158,0.0584,2.82e-06,0.0684,0.853,155.982,audio_features,4RhkH4fGvvEzxvRlUcYH9L,spotify:track:4RhkH4fGvvEzxvRlUcYH9L,https://api.spotify.com/v1/tracks/4RhkH4fGvvEzxvRlUcYH9L,https://api.spotify.com/v1/audio-analysis/4RhkH4fGvvEzxvRlUcYH9L,176882,4
0.72,0.876,6,-1.166,1,0.0776,0.241,0.000101,0.381,0.694,141.997,audio_features,2SivUkzgql54t0O4dH1b7O,spotify:track:2SivUkzgql54t0O4dH1b7O,https://api.spotify.com/v1/tracks/2SivUkzgql54t0O4dH1b7O,https://api.spotify.com/v1/audio-analysis/2SivUkzgql54t0O4dH1b7O,215091,4
0.641,0.954,6,-1.167,1,0.037,0.106,0.0695,0.133,0.883,154.201,audio_features,0YhhWYezZZvFVEj4CRgMVT,spotify:track:0YhhWYezZZvFVEj4CRgMVT,https://api.spotify.com/v1/tracks/0YhhWYezZZvFVEj4CRgMVT,https://api.spotify.com/v1/audio-analysis/0YhhWYezZZvFVEj4CRgMVT,221173,4
0.368,0.908,5,-1.175,1,0.0428,0.000275,0.163,0.276,0.342,118.415,audio_features,5z4fiEjLBLPGXF3Zk2PF3g,spotify:track:5z4fiEjLBLPGXF3Zk2PF3g,https://api.spotify.com/v1/tracks/5z4fiEjLBLPGXF3Zk2PF3g,https://api.spotify.com/v1/audio-analysis/5z4fiEjLBLPGXF3Zk2PF3g,332680,3
0.409,0.979,9,-1.178,0,0.131,0.0133,0.0,0.0856,0.303,149.955,audio_features,2aXSeOOAOiBql6x8yYlRZe,spotify:track:2aXSeOOAOiBql6x8yYlRZe,https://api.spotify.com/v1/tracks/2aXSeOOAOiBql6x8yYlRZe,https://api.spotify.com/v1/audio-analysis/2aXSeOOAOiBql6x8yYlRZe,322507,4
0.606,0.929,11,-1.179,0,0.183,0.0148,0.000783,0.285,0.797,136.989,audio_features,2rrPk1XvA5fUCug1jVrJdc,spotify:track:2rrPk1XvA5fUCug1jVrJdc,https://api.spotify.com/v1/tracks/2rrPk1XvA5fUCug1jVrJdc,https://api.spotify.com/v1/audio-analysis/2rrPk1XvA5fUCug1jVrJdc,218200,4
0.595,0.952,4,-1.186,0,0.0425,0.0156,0.0511,0.148,0.859,146.313,audio_features,3BS6Lo3huSEgFgg1ZoeP4U,spotify:track:3BS6Lo3huSEgFgg1ZoeP4U,https://api.spotify.com/v1/tracks/3BS6Lo3huSEgFgg1ZoeP4U,https://api.spotify.com/v1/audio-analysis/3BS6Lo3huSEgFgg1ZoeP4U,259800,4
0.402,0.995,2,-1.193,1,0.115,0.0139,0.000223,0.181,0.463,199.928,audio_features,1FzGusDfhTPlEXU5PLbdNy,spotify:track:1FzGusDfhTPlEXU5PLbdNy,https://api.spotify.com/v1/tracks/1FzGusDfhTPlEXU5PLbdNy,https://api.spotify.com/v1/audio-analysis/1FzGusDfhTPlEXU5PLbdNy,227500,4
0.469,0.976,2,-1.196,0,0.0921,0.0281,8.51e-06,0.292,0.344,112.507,audio_features,5SNAI8hsy1c01WQevlDVCA,spotify:track:5SNAI8hsy1c01WQevlDVCA,https://api.spotify.com/v1/tracks/5SNAI8hsy1c01WQevlDVCA,https://api.spotify.com/v1/audio-analysis/5SNAI8hsy1c01WQevlDVCA,235400,4
0.564,0.988,5,-1.205,0,0.0289,0.111,0.00676,0.102,0.95,130.02,audio_features,3zrmJWuIWUmrhhSAZnlOYF,spotify:track:3zrmJWuIWUmrhhSAZnlOYF,https://api.spotify.com/v1/tracks/3zrmJWuIWUmrhhSAZnlOYF,https://api.spotify.com/v1/audio-analysis/3zrmJWuIWUmrhhSAZnlOYF,266687,4
0.663,0.965,8,-1.207,1,0.0441,0.342,0.0,0.0962,0.685,138.931,audio_features,49oJYOobp9T2SheJl5Urz4,spotify:track:49oJYOobp9T2SheJl5Urz4,https://api.spotify.com/v1/tracks/49oJYOobp9T2SheJl5Urz4,https://api.spotify.com/v1/audio-analysis/49oJYOobp9T2SheJl5Urz4,229280,4
0.625,0.991,4,-1.211,0,0.0522,0.226,0.0,0.282,0.826,90.033,audio_features,3egALx6KFg2TrV3iEQFbJ8,spotify:track:3egALx6KFg2TrV3iEQFbJ8,https://api.spotify.com/v1/tracks/3egALx6KFg2TrV3iEQFbJ8,https://api.spotify.com/v1/audio-analysis/3egALx6KFg2TrV3iEQFbJ8,360093,4
0.413,0.944,1,-1.212,1,0.239,0.0539,0.0,0.256,0.579,154.939,audio_features,30yMrzZpUaQuGmSjIklhQy,spotify:track:30yMrzZpUaQuGmSjIklhQy,https://api.spotify.com/v1/tracks/30yMrzZpUaQuGmSjIklhQy,https://api.spotify.com/v1/audio-analysis/30yMrzZpUaQuGmSjIklhQy,367280,4
0.68,0.922,0,-1.215,1,0.121,0.103,0.0,0.0877,0.799,125.014,audio_features,2gYj9lubBorOPIVWsTXugG,spotify:track:2gYj9lubBorOPIVWsTXugG,https://api.spotify.com/v1/tracks/2gYj9lubBorOPIVWsTXugG,https://api.spotify.com/v1/audio-analysis/2gYj9lubBorOPIVWsTXugG,176973,4
0.389,0.954,7,-1.22,0,0.063,0.025,1.56e-06,0.29,0.643,190.005,audio_features,5yB0vAZnMVmJ5GFOxcVRMn,spotify:track:5yB0vAZnMVmJ5GFOxcVRMn,https://api.spotify.com/v1/tracks/5yB0vAZnMVmJ5GFOxcVRMn,https://api.spotify.com/v1/audio-analysis/5yB0vAZnMVmJ5GFOxcVRMn,205760,4
0.502,0.872,8,-1.229,1,0.0365,0.386,0.0,0.143,0.87,150.006,audio_features,0j8KAScaVnYHD6ooA5Qn1p,spotify:track:0j8KAScaVnYHD6ooA5Qn1p,https://api.spotify.com/v1/tracks/0j8KAScaVnYHD6ooA5Qn1p,https://api.spotify.com/v1/audio-analysis/0j8KAScaVnYHD6ooA5Qn1p,277013,4
0.419,0.984,4,-1.23,1,0.0787,0.00104,0.0,0.233,0.465,127.015,audio_features,6G6C9VZLFFo4mf0613mTeK,spotify:track:6G6C9VZLFFo4mf0613mTeK,https://api.spotify.com/v1/tracks/6G6C9VZLFFo4mf0613mTeK,https://api.spotify.com/v1/audio-analysis/6G6C9VZLFFo4mf0613mTeK,301693,4
0.416,0.952,8,-1.23,1,0.059,0.461,5.05e-05,0.191,0.465,174.06,audio_features,4f2tZCZkbpbZeYlujhUT3R,spotify:track:4f2tZCZkbpbZeYlujhUT3R,https://api.spotify.com/v1/tracks/4f2tZCZkbpbZeYlujhUT3R,https://api.spotify.com/v1/audio-analysis/4f2tZCZkbpbZeYlujhUT3R,264507,4
0.467,0.973,7,-1.236,0,0.143,0.00102,0.0357,0.0528,0.445,93.153,audio_features,3L5ZFD91sui2GavhIsreJE,spotify:track:3L5ZFD91sui2GavhIsreJE,https://api.spotify.com/v1/tracks/3L5ZFD91sui2GavhIsreJE,https://api.spotify.com/v1/audio-analysis/3L5ZFD91sui2GavhIsreJE,229027,4
0.389,0.975,2,-1.239,1,0.144,0.00155,0.00184,0.397,0.178,125.171,audio_features,6HEFQExu4UO1FHavjfDTyF,spotify:track:6HEFQExu4UO1FHavjfDTyF,https://api.spotify.com/v1/tracks/6HEFQExu4UO1FHavjfDTyF,https://api.spotify.com/v1/audio-analysis/6HEFQExu4UO1FHavjfDTyF,251693,4
0.42,0.954,9,-1.249,1,0.106,0.308,3.71e-05,0.118,0.257,172.909,audio_features,7B2YKWz6UoXvOUEX32r3ov,spotify:track:7B2YKWz6UoXvOUEX32r3ov,https://api.spotify.com/v1/tracks/7B2YKWz6UoXvOUEX32r3ov,https://api.spotify.com/v1/audio-analysis/7B2YKWz6UoXvOUEX32r3ov,260267,4
0.513,0.972,9,-1.249,1,0.0613,0.00173,0.0,0.344,0.634,91.511,audio_features,2llVdRrltHCLKcIO8Vmleb,spotify:track:2llVdRrltHCLKcIO8Vmleb,https://api.spotify.com/v1/tracks/2llVdRrltHCLKcIO8Vmleb,https://api.spotify.com/v1/audio-analysis/2llVdRrltHCLKcIO8Vmleb,257667,4
0.453,0.938,1,-1.251,0,0.082,0.000752,1.66e-05,0.0451,0.699,99.955,audio_features,2Y3wGg66v8uQhikm4LZBas,spotify:track:2Y3wGg66v8uQhikm4LZBas,https://api.spotify.com/v1/tracks/2Y3wGg66v8uQhikm4LZBas,https://api.spotify.com/v1/audio-analysis/2Y3wGg66v8uQhikm4LZBas,202133,4
0.502,0.935,6,-1.252,1,0.0437,0.3,0.0,0.112,0.615,91.511,audio_features,5eOz8xzZX9J5oSGTdifRgz,spotify:track:5eOz8xzZX9J5oSGTdifRgz,https://api.spotify.com/v1/tracks/5eOz8xzZX9J5oSGTdifRgz,https://api.spotify.com/v1/audio-analysis/5eOz8xzZX9J5oSGTdifRgz,294472,4
0.581,0.95,1,-1.255,1,0.0697,0.0391,0.414,0.29,0.755,104.99,audio_features,62QYo8L326b63A0m00UwMH,spotify:track:62QYo8L326b63A0m00UwMH,https://api.spotify.com/v1/tracks/62QYo8L326b63A0m00UwMH,https://api.spotify.com/v1/audio-analysis/62QYo8L326b63A0m00UwMH,240634,4
